Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787088055,100,,Aggregated,73.100000,0.000000,120,450,540,600,810,980,1100,1200,1300,1400,1400,7785,0,120,314.31325522158136,6.5557999987504445,1378.512100003718,2775.4531791907516
1787088056,100,,Aggregated,73.700000,0.000000,120,450,540,600,810,980,1100,1200,1300,1400,1400,7847,0,120,315.2370107174736,6.5557999987504445,1378.512100003718,2777.042946348923
1787088057,100,,Aggregated,73.600000,0.000000,120,450,540,600,820,980,1100,1200,1300,1400,1400,7916,0,120,316.9945256821652,6.5557999987504445,1378.512100003718,2775.1100303183425
1787088058,100,,Aggregated,72.400000,0.000000,120,450,550,610,830,980,1100,1200,1300,1400,1400,7986,0,120,318.49807127473457,6.5557999987504445,1378.512100003718,2774.2632106185824
1787088059,100,,Aggregated,71.300000,0.000000,120,450,550,610,830,980,1100,1200,1300,1400,1400,8065,0,120,318.9826932052091,6.5557999987504445,1378.512100003718,2780.3062616243024
1787088060,100,,Aggregated,70.600000,0.000000,120,450,550,610,820,970,1100,1200,1300,1400,1400,8148,0,120,318.8333155007347,6.5557999987504445,1378.512100003718,2778.8426607756505
1787088061,100,,Aggregated,70.600000,0.000000,120,450,550,610,820,970,1100,1200,1300,1400,1400,8231,0,120,318.0507059531021,6.5557999987504445,1378.512100003718,2776.1956019924673
1787088062,100,,Aggregated,71.400000,0.000000,120,450,540,610,820,970,1100,1200,1300,1400,1400,8304,0,120,317.4153811777416,6.5557999987504445,1378.512100003718,2773.2744460500962
1787088063,100,,Aggregated,72.600000,0.000000,120,450,540,600,820,970,1100,1200,1300,1400,1400,8386,0,120,316.91716197233137,6.5557999987504445,1378.512100003718,2768.8968518960173
1787088064,100,,Aggregated,73.600000,0.000000,120,450,540,600,820,970,1100,1200,1300,1400,1400,8464,0,120,316.40092357041516,6.5557999987504445,1378.512100003718,2774.8640122873344
1787088065,100,,Aggregated,74.600000,0.000000,120,450,540,600,810,970,1100,1200,1300,1400,1400,8540,0,120,316.6652153864235,6.5557999987504445,1378.512100003718,2773.497306791569
1787088066,100,,Aggregated,75.300000,0.000000,120,450,550,600,810,960,1100,1200,1300,1400,1400,8619,0,120,316.69309610164146,6.5557999987504445,1378.512100003718,2776.816568047337
1787088067,100,,Aggregated,74.900000,0.000000,120,460,540,600,810,960,1100,1200,1300,1400,1400,8697,0,120,316.3674120386355,6.5557999987504445,1378.512100003718,2780.4164654478554
1787088068,100,,Aggregated,76.400000,0.000000,120,450,540,600,800,960,1100,1200,1300,1400,1400,8782,0,120,315.33362656570176,6.5557999987504445,1378.512100003718,2779.546344796174
1787088069,100,,Aggregated,77.900000,0.000000,120,450,540,600,800,960,1100,1200,1300,1400,1400,8864,0,120,314.2549891358294,6.5557999987504445,1378.512100003718,2779.6814079422384
1787088070,100,,Aggregated,78.000000,0.000000,120,450,540,600,800,960,1100,1200,1300,1400,1400,8943,0,120,313.2027441909835,6.5557999987504445,1378.512100003718,2783.847813932685
1787088071,100,,Aggregated,79.300000,0.000000,120,450,540,600,800,960,1100,1200,1300,1400,1400,9013,0,120,313.4880276378545,6.5557999987504445,1378.512100003718,2781.9962276711417
1787088072,100,,Aggregated,79.600000,0.000000,120,450,540,600,790,960,1100,1200,1300,1400,1400,9086,0,120,313.7982012106526,6.5557999987504445,1378.512100003718,2779.2422408100374
1787088073,100,,Aggregated,78.500000,0.000000,120,450,540,600,800,960,1100,1200,1300,1400,1400,9161,0,120,314.56997684750223,6.5557999987504445,1378.512100003718,2778.075428446676
1787088074,100,,Aggregated,77.400000,0.000000,120,450,540,600,790,950,1100,1200,1300,1400,1400,9231,0,120,314.8243019824431,6.5557999987504445,1378.512100003718,2775.131405048207
1787088075,100,,Aggregated,77.900000,0.000000,120,460,540,600,790,950,1100,1200,1300,1400,1400,9298,0,120,315.74600012905427,6.5557999987504445,1378.512100003718,2769.005269950527
1787088076,100,,Aggregated,76.000000,0.000000,120,460,550,610,800,950,1100,1200,1300,1400,1400,9373,0,120,316.7985505067748,6.5557999987504445,1378.512100003718,2761.714605782567
1787088077,100,,Aggregated,75.500000,0.000000,120,460,550,610,800,950,1100,1200,1300,1400,1400,9449,0,120,316.8919140014828,6.5557999987504445,1378.512100003718,2761.5869404169753
1787088078,100,,Aggregated,74.600000,0.000000,120,460,550,610,790,950,1100,1200,1300,1400,1400,9524,0,120,316.98541159176966,6.5557999987504445,1378.512100003718,2758.6440571188577
1787088079,100,,Aggregated,74.700000,0.000000,120,460,550,610,790,950,1100,1200,1300,1400,1400,9586,0,120,317.94585651992793,6.5557999987504445,1378.512100003718,2752.0837679949927
1787088080,100,,Aggregated,74.500000,0.000000,120,460,550,610,800,950,1100,1200,1300,1400,1400,9659,0,120,319.53172168961754,6.5557999987504445,1378.512100003718,2746.7633295372193
1787088081,100,,Aggregated,72.700000,0.000000,120,470,560,620,810,960,1100,1200,1300,1400,1400,9729,0,120,320.8756495939983,6.5557999987504445,1378.512100003718,2746.247507451948
1787088082,100,,Aggregated,70.900000,0.000000,120,470,560,620,800,960,1100,1200,1300,1400,1400,9816,0,120,320.706439343928,6.5557999987504445,1378.512100003718,2751.3497351263245
1787088083,100,,Aggregated,71.200000,0.000000,120,470,550,620,800,960,1100,1200,1300,1400,1400,9898,0,120,319.91342908668247,6.5557999987504445,1378.512100003718,2749.7711658920994
1787088084,100,,Aggregated,72.000000,0.000000,120,460,550,610,800,950,1100,1200,1300,1400,1400,9977,0,120,319.4002472286242,6.5557999987504445,1378.512100003718,2751.8076576125086
1787088085,100,,Aggregated,72.300000,0.000000,120,460,550,610,800,950,1100,1200,1300,1400,1400,10057,0,120,318.9277172417213,6.5557999987504445,1378.512100003718,2749.7248682509694
1787088086,100,,Aggregated,73.200000,0.000000,120,460,550,610,790,950,1100,1200,1300,1400,1400,10145,0,120,317.590910675209,6.5557999987504445,1378.512100003718,2750.4759980285853
1787088087,100,,Aggregated,74.600000,0.000000,120,460,550,610,790,950,1100,1200,1300,1400,1400,10232,0,120,315.9108635457392,6.5557999987504445,1378.512100003718,2749.622068021892
